Protein,logFC,AveExpr,t,P.Value,B,group_effect,group_pvalue,time_effect,time_pvalue,interaction_effect,interaction_pvalue,aic,bic,n_obs,test_method,adj.P.Val,Significant,Significance,Description,Gene,Protein Gene,UniProt_Accession,UniProt_Entry_Name,UniProt_Database
sp|Q9Y3B3|TMED7_HUMAN,-1.5619929324133959,9.159494688506712,,0.10920172809817992,,-1.5619929324133959,0.10920172809817992,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4306291525096583,False,Not significant,Transmembrane emp24 domain-containing protein 7,TMED7,TMED7,Q9Y3B3,TMED7_HUMAN,SwissProt
sp|Q9UJU6|DBNL_HUMAN,-0.2957266874834944,17.17298693875447,,0.10936992710935073,,-0.2957266874834944,0.10936992710935073,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4306291525096583,False,Not significant,Drebrin-like protein,DBNL,DBNL,Q9UJU6,DBNL_HUMAN,SwissProt
sp|P06276|CHLE_HUMAN,0.3709713729892773,14.569836879663058,,0.10954601248052712,,0.3709713729892773,0.10954601248052712,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4306291525096583,False,Not significant,Cholinesterase,BCHE,BCHE,P06276,CHLE_HUMAN,SwissProt
sp|Q92963|RIT1_HUMAN,1.191764602319535,9.155203224314528,,0.10994176205891171,,1.191764602319535,0.10994176205891171,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4313713938657883,False,Not significant,GTP-binding protein Rit1,RIT1,RIT1,Q92963,RIT1_HUMAN,SwissProt
sp|A0A0B4J1X5|HV374_HUMAN,0.24406534366620108,22.323368803286602,,0.11011322422363545,,0.24406534366620108,0.11011322422363545,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4313713938657883,False,Not significant,Immunoglobulin heavy variable 3-74,IGHV3-74,IGHV3-74,A0A0B4J1X5,HV374_HUMAN,SwissProt
sp|P12532|KCRU_HUMAN,0.8205405676486404,15.841025556562572,,0.11050416599045186,,0.8205405676486404,0.11050416599045186,,,,,,,50,Mixed-effects model (Wald F-test on time),0.43216037471394547,False,Not significant,"Creatine kinase U-type, mitochondrial",CKMT1A,CKMT1A,P12532,KCRU_HUMAN,SwissProt
sp|Q9Y624|JAM1_HUMAN,-0.3943989904381086,18.020940702465804,,0.11139449536618315,,-0.3943989904381086,0.11139449536618315,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4348963175255095,False,Not significant,Junctional adhesion molecule A,F11R,F11R,Q9Y624,JAM1_HUMAN,SwissProt
sp|A0A0C4DH35|HV335_HUMAN,-0.17555445264454841,17.227907813656767,,0.11174731534984146,,-0.17555445264454841,0.11174731534984146,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4355279982865616,False,Not significant,Probable non-functional immunoglobulin heavy variable 3-35,IGHV3-35,IGHV3-35,A0A0C4DH35,HV335_HUMAN,SwissProt
sp|Q9HBI1|PARVB_HUMAN,-0.49464876721509937,17.79179499785723,,0.1120939343500892,,-0.49464876721509937,0.1120939343500892,,,,,,,50,Mixed-effects model (Wald F-test on time),0.436133396447446,False,Not significant,Beta-parvin,PARVB,PARVB,Q9HBI1,PARVB_HUMAN,SwissProt
sp|O14672|ADA10_HUMAN,-0.3634438976419035,17.52297057304402,,0.112568624882419,,-0.3634438976419035,0.112568624882419,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4372341818260908,False,Not significant,Disintegrin and metalloproteinase domain-containing protein 10,ADAM10,ADAM10,O14672,ADA10_HUMAN,SwissProt
sp|P20674|COX5A_HUMAN,-0.4129266814587581,12.757668610703456,,0.1137976588591928,,-0.4129266814587581,0.1137976588591928,,,,,,,50,Mixed-effects model (Wald F-test on time),0.44125622822952304,False,Not significant,"Cytochrome c oxidase subunit 5A, mitochondrial",COX5A,COX5A,P20674,COX5A_HUMAN,SwissProt
sp|P17931|LEG3_HUMAN,0.3476301589524703,15.218897836349038,,0.11438625325906088,,0.3476301589524703,0.11438625325906088,,,,,,,50,Mixed-effects model (Wald F-test on time),0.44278549648668725,False,Not significant,Galectin-3,LGALS3,LGALS3,P17931,LEG3_HUMAN,SwissProt
sp|P16284|PECA1_HUMAN,-0.4353870281600525,18.323362262862734,,0.1146959850514507,,-0.4353870281600525,0.1146959850514507,,,,,,,50,Mixed-effects model (Wald F-test on time),0.44298767340096873,False,Not significant,Platelet endothelial cell adhesion molecule,PECAM1,PECAM1,P16284,PECA1_HUMAN,SwissProt
sp|P00738|HPT_HUMAN,0.5661484474405806,23.67056223512002,,0.11482706797367215,,0.5661484474405806,0.11482706797367215,,,,,,,50,Mixed-effects model (Wald F-test on time),0.44298767340096873,False,Not significant,Haptoglobin,HP,HP,P00738,HPT_HUMAN,SwissProt
sp|P18433|PTPRA_HUMAN,-0.5020201037877999,13.848932487583005,,0.11623369302220996,,-0.5020201037877999,0.11623369302220996,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4465131925613453,False,Not significant,Receptor-type tyrosine-protein phosphatase alpha,PTPRA,PTPRA,P18433,PTPRA_HUMAN,SwissProt
sp|P36578|RL4_HUMAN,-0.339729395831385,14.108612963937306,,0.11643319851212088,,-0.339729395831385,0.11643319851212088,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4465131925613453,False,Not significant,Large ribosomal subunit protein uL4,RPL4,RPL4,P36578,RL4_HUMAN,SwissProt
sp|P01764|HV323_HUMAN,0.2821567520495272,20.97803604026783,,0.11647687623767664,,0.2821567520495272,0.11647687623767664,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4465131925613453,False,Not significant,Immunoglobulin heavy variable 3-23,IGHV3-23,IGHV3-23,P01764,HV323_HUMAN,SwissProt
sp|Q9NPY3|C1QR1_HUMAN,0.2347289776645926,17.229233665865223,,0.11652427612894756,,0.2347289776645926,0.11652427612894756,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4465131925613453,False,Not significant,Complement component C1q receptor,CD93,CD93,Q9NPY3,C1QR1_HUMAN,SwissProt
sp|Q7L576|CYFP1_HUMAN,-0.47706398556108803,17.74533136141294,,0.11691802098468462,,-0.47706398556108803,0.11691802098468462,,,,,,,50,Mixed-effects model (Wald F-test on time),0.44727028161926335,False,Not significant,Cytoplasmic FMR1-interacting protein 1,CYFIP1,CYFIP1,Q7L576,CYFP1_HUMAN,SwissProt
sp|P06737|PYGL_HUMAN,-0.35362885060246463,13.40131177145609,,0.11723959684936647,,-0.35362885060246463,0.11723959684936647,,,,,,,50,Mixed-effects model (Wald F-test on time),0.44759231080200246,False,Not significant,"Glycogen phosphorylase, liver form",PYGL,PYGL,P06737,PYGL_HUMAN,SwissProt
sp|Q86U17|SPA11_HUMAN,0.29443075550927156,14.781816946766003,,0.11742809242759332,,0.29443075550927156,0.11742809242759332,,,,,,,50,Mixed-effects model (Wald F-test on time),0.44759231080200246,False,Not significant,Serpin A11,SERPINA11,SERPINA11,Q86U17,SPA11_HUMAN,SwissProt
sp|P46939|UTRN_HUMAN,-2.941329878780854,8.274051376714711,,0.11774881800496635,,-2.941329878780854,0.11774881800496635,,,,,,,50,Mixed-effects model (Wald F-test on time),0.44759231080200246,False,Not significant,Utrophin,UTRN,UTRN,P46939,UTRN_HUMAN,SwissProt
sp|P48643|TCPE_HUMAN,0.2581516271425301,15.750313391513476,,0.11778745021105327,,0.2581516271425301,0.11778745021105327,,,,,,,50,Mixed-effects model (Wald F-test on time),0.44759231080200246,False,Not significant,T-complex protein 1 subunit epsilon,CCT5,CCT5,P48643,TCPE_HUMAN,SwissProt
sp|Q15019|SEPT2_HUMAN,-0.6593164380500326,14.33817081607947,,0.11799466376684233,,-0.6593164380500326,0.11799466376684233,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4476336662036614,False,Not significant,Septin-2,SEPTIN2,SEPTIN2,Q15019,SEPT2_HUMAN,SwissProt
sp|P04217|A1BG_HUMAN,0.4910775481878168,20.111421688596803,,0.1191670238373273,,0.4910775481878168,0.1191670238373273,,,,,,,50,Mixed-effects model (Wald F-test on time),0.45062639214929057,False,Not significant,Alpha-1B-glycoprotein,A1BG,A1BG,P04217,A1BG_HUMAN,SwissProt
sp|Q9Y6Z7|COL10_HUMAN,0.21759403173514355,16.854326779373768,,0.11917882213422026,,0.21759403173514355,0.11917882213422026,,,,,,,50,Mixed-effects model (Wald F-test on time),0.45062639214929057,False,Not significant,Collectin-10,COLEC10,COLEC10,Q9Y6Z7,COL10_HUMAN,SwissProt
sp|P13501|CCL5_HUMAN,-1.074648346626089,10.238673340550578,,0.11972522343684555,,-1.074648346626089,0.11972522343684555,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4508128105952599,False,Not significant,C-C motif chemokine 5,CCL5,CCL5,P13501,CCL5_HUMAN,SwissProt
sp|P05156|CFAI_HUMAN,0.3835577595614059,17.662939681396004,,0.11997052522064842,,0.3835577595614059,0.11997052522064842,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4508128105952599,False,Not significant,Complement factor I,CFI,CFI,P05156,CFAI_HUMAN,SwissProt
sp|Q03591|FHR1_HUMAN,0.38349710462479725,18.713454242219644,,0.12028111560785176,,0.38349710462479725,0.12028111560785176,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4508128105952599,False,Not significant,Complement factor H-related protein 1,CFHR1,CFHR1,Q03591,FHR1_HUMAN,SwissProt
sp|P63261|ACTG_HUMAN / sp|P60709|ACTB_HUMAN,-0.4465751466860065,24.24014382289871,,0.12029741093156485,,-0.4465751466860065,0.12029741093156485,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4508128105952599,False,Not significant,"Actin, cytoplasmic 2",ACTG1 / ACTB,ACTG1 / ACTB,P63261,,
sp|Q4LDE5|SVEP1_HUMAN,0.2439201701672883,22.245378445084043,,0.12043661319351336,,0.2439201701672883,0.12043661319351336,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4508128105952599,False,Not significant,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1",SVEP1,SVEP1,Q4LDE5,SVEP1_HUMAN,SwissProt
sp|P01880|IGHD_HUMAN,0.35466586583964205,14.974502231642072,,0.12046224223964762,,0.35466586583964205,0.12046224223964762,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4508128105952599,False,Not significant,Immunoglobulin heavy constant delta,IGHD,IGHD,P01880,IGHD_HUMAN,SwissProt
sp|Q15642|CIP4_HUMAN,-0.4665140788922999,12.087159842368303,,0.1206121993259248,,-0.4665140788922999,0.1206121993259248,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4508128105952599,False,Not significant,Cdc42-interacting protein 4,TRIP10,TRIP10,Q15642,CIP4_HUMAN,SwissProt
sp|Q86WG3|ATCAY_HUMAN / sp|Q12982|BNIP2_HUMAN,-0.5716228183597765,10.399214671926709,,0.12100910550536349,,-0.5716228183597765,0.12100910550536349,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4515560729169047,False,Not significant,Caytaxin,ATCAY / BNIP2,ATCAY / BNIP2,Q86WG3,,
sp|Q16378|PROL4_HUMAN,0.3347082009469893,14.201302551986476,,0.121331787397204,,0.3347082009469893,0.121331787397204,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4515586608636561,False,Not significant,Proline-rich protein 4,PRR4,PRR4,Q16378,PROL4_HUMAN,SwissProt
sp|P0DJI9|SAA2_HUMAN,0.43436418057524345,17.12322301907649,,0.1214059031181672,,0.43436418057524345,0.1214059031181672,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4515586608636561,False,Not significant,Serum amyloid A-2 protein,SAA2,SAA2,P0DJI9,SAA2_HUMAN,SwissProt
sp|Q99439|CNN2_HUMAN,-0.3754131430937458,15.636662321694292,,0.12163767334198097,,-0.3754131430937458,0.12163767334198097,,,,,,,50,Mixed-effects model (Wald F-test on time),0.45168386843602054,False,Not significant,Calponin-2,CNN2,CNN2,Q99439,CNN2_HUMAN,SwissProt
sp|Q13232|NDK3_HUMAN,-0.5923829023714866,10.58765096742188,,0.12258656121155019,,-0.5923829023714866,0.12258656121155019,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4536700719437059,False,Not significant,Nucleoside diphosphate kinase 3,NME3,NME3,Q13232,NDK3_HUMAN,SwissProt
sp|P63000|RAC1_HUMAN,-0.29429683705936316,18.74364301884727,,0.12275190260444116,,-0.29429683705936316,0.12275190260444116,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4536700719437059,False,Not significant,Ras-related C3 botulinum toxin substrate 1,RAC1,RAC1,P63000,RAC1_HUMAN,SwissProt
sp|P07225|PROS_HUMAN,0.4131548900773072,25.465378456774346,,0.12276948876722217,,0.4131548900773072,0.12276948876722217,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4536700719437059,False,Not significant,Vitamin K-dependent protein S,PROS1,PROS1,P07225,PROS_HUMAN,SwissProt
sp|P05060|SCG1_HUMAN,-0.23619552252224243,14.258038168169492,,0.12297993109890036,,-0.23619552252224243,0.12297993109890036,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4537123671609916,False,Not significant,Secretogranin-1,CHGB,CHGB,P05060,SCG1_HUMAN,SwissProt
sp|P52566|GDIR2_HUMAN,-0.33194868071172506,16.01035163822576,,0.1235204453455613,,-0.33194868071172506,0.1235204453455613,,,,,,,50,Mixed-effects model (Wald F-test on time),0.45497029949576695,False,Not significant,Rho GDP-dissociation inhibitor 2,ARHGDIB,ARHGDIB,P52566,GDIR2_HUMAN,SwissProt
sp|P16234|PGFRA_HUMAN,0.8107415255167338,11.0045654072699,,0.12375639739273009,,0.8107415255167338,0.12375639739273009,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4551041710571364,False,Not significant,Platelet-derived growth factor receptor alpha,PDGFRA,PDGFRA,P16234,PGFRA_HUMAN,SwissProt
sp|P00751|CFAB_HUMAN,0.5778701160121869,19.43980579074102,,0.12451902813843209,,0.5778701160121869,0.12451902813843209,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4569189154712249,False,Not significant,Complement factor B,CFB,CFB,P00751,CFAB_HUMAN,SwissProt
sp|Q9NRL3|STRN4_HUMAN,-1.763963644272929,8.295865233110607,,0.12465068658907977,,-1.763963644272929,0.12465068658907977,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4569189154712249,False,Not significant,Striatin-4,STRN4,STRN4,Q9NRL3,STRN4_HUMAN,SwissProt
sp|P01703|LV140_HUMAN,0.45039766205401166,16.842750265550045,,0.12530040112700222,,0.45039766205401166,0.12530040112700222,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4584105971129934,False,Not significant,Immunoglobulin lambda variable 1-40,IGLV1-40,IGLV1-40,P01703,LV140_HUMAN,SwissProt
sp|Q9UPY6|WASF3_HUMAN,-3.0889077772312477,7.233388513962378,,0.12545974236776664,,-3.0889077772312477,0.12545974236776664,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4584105971129934,False,Not significant,Actin-binding protein WASF3,WASF3,WASF3,Q9UPY6,WASF3_HUMAN,SwissProt
sp|A0A075B6S2|KVD29_HUMAN / sp|A2NJV5|KV229_HUMAN,0.3562471662861422,19.942596913281186,,0.1263818764462948,,0.3562471662861422,0.1263818764462948,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4606074629999587,False,Not significant,Immunoglobulin kappa variable 2D-29,IGKV2D-29 / IGKV2-29,IGKV2D-29 / IGKV2-29,A0A075B6S2,,
sp|Q8WUT4|LRRN4_HUMAN,0.14197907214149552,16.230176393984753,,0.1264650315078834,,0.14197907214149552,0.1264650315078834,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4606074629999587,False,Not significant,Leucine-rich repeat neuronal protein 4,LRRN4,LRRN4,Q8WUT4,LRRN4_HUMAN,SwissProt
sp|O00391|QSOX1_HUMAN,0.20919565462128475,19.162536579821847,,0.12679605923429962,,0.20919565462128475,0.12679605923429962,,,,,,,50,Mixed-effects model (Wald F-test on time),0.46107657903381677,False,Not significant,Sulfhydryl oxidase 1,QSOX1,QSOX1,O00391,QSOX1_HUMAN,SwissProt
sp|O00505|IMA4_HUMAN,-0.5436229761716761,9.971341959478693,,0.127498330192775,,-0.5436229761716761,0.127498330192775,,,,,,,50,Mixed-effects model (Wald F-test on time),0.46208402147649325,False,Not significant,Importin subunit alpha-4,KPNA3,KPNA3,O00505,IMA4_HUMAN,SwissProt
sp|Q9NT22|EMIL3_HUMAN,0.24504401928810357,12.703874603260648,,0.12768628887324268,,0.24504401928810357,0.12768628887324268,,,,,,,50,Mixed-effects model (Wald F-test on time),0.46208402147649325,False,Not significant,EMILIN-3,EMILIN3,EMILIN3,Q9NT22,EMIL3_HUMAN,SwissProt
sp|P22695|QCR2_HUMAN,0.45745394901626646,11.568232970419672,,0.1277285765547893,,0.45745394901626646,0.1277285765547893,,,,,,,50,Mixed-effects model (Wald F-test on time),0.46208402147649325,False,Not significant,"Cytochrome b-c1 complex subunit 2, mitochondrial",UQCRC2,UQCRC2,P22695,QCR2_HUMAN,SwissProt
sp|P46736|BRCC3_HUMAN,-3.1715724218073618,9.34560327333459,,0.12788377962792424,,-3.1715724218073618,0.12788377962792424,,,,,,,50,Mixed-effects model (Wald F-test on time),0.46208402147649325,False,Not significant,Lys-63-specific deubiquitinase BRCC36,BRCC3,BRCC3,P46736,BRCC3_HUMAN,SwissProt
sp|P01861|IGHG4_HUMAN,0.30190310907843065,24.76248689332137,,0.12883975104425124,,0.30190310907843065,0.12883975104425124,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4623688764444534,False,Not significant,Immunoglobulin heavy constant gamma 4,IGHG4,IGHG4,P01861,IGHG4_HUMAN,SwissProt
sp|Q9H082|RB33B_HUMAN,-0.41316207147170586,16.074343472411876,,0.12885940296229903,,-0.41316207147170586,0.12885940296229903,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4623688764444534,False,Not significant,Ras-related protein Rab-33B,RAB33B,RAB33B,Q9H082,RB33B_HUMAN,SwissProt
sp|Q8NG06|TRI58_HUMAN,0.3834540864679369,12.836086615262797,,0.12909601366003343,,0.3834540864679369,0.12909601366003343,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4623688764444534,False,Not significant,E3 ubiquitin-protein ligase TRIM58,TRIM58,TRIM58,Q8NG06,TRI58_HUMAN,SwissProt
sp|P06241|FYN_HUMAN,-0.39626550193896165,17.001274568268137,,0.12913154204328803,,-0.39626550193896165,0.12913154204328803,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4623688764444534,False,Not significant,Tyrosine-protein kinase Fyn,FYN,FYN,P06241,FYN_HUMAN,SwissProt
sp|P04004|VTNC_HUMAN,-0.1557273177289459,29.91169416576124,,0.129144738614435,,-0.1557273177289459,0.129144738614435,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4623688764444534,False,Not significant,Vitronectin,VTN,VTN,P04004,VTNC_HUMAN,SwissProt
sp|Q9UNZ2|NSF1C_HUMAN,0.8608378890287455,11.813087158426057,,0.1291793746908407,,0.8608378890287455,0.1291793746908407,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4623688764444534,False,Not significant,NSFL1 cofactor p47,NSFL1C,NSFL1C,Q9UNZ2,NSF1C_HUMAN,SwissProt
sp|P48047|ATPO_HUMAN,-0.31379157303347677,14.356147797589209,,0.13037165588745123,,-0.31379157303347677,0.13037165588745123,,,,,,,50,Mixed-effects model (Wald F-test on time),0.46590497715264706,False,Not significant,"ATP synthase subunit O, mitochondrial",ATP5PO,ATP5PO,P48047,ATPO_HUMAN,SwissProt
sp|Q13418|ILK_HUMAN,-0.47502163993949975,19.590669131833486,,0.1305979961965282,,-0.47502163993949975,0.1305979961965282,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4659834606073307,False,Not significant,Scaffold protein ILK,ILK,ILK,Q13418,ILK_HUMAN,SwissProt
sp|P43034|LIS1_HUMAN,-0.45537278562897965,12.175090093185636,,0.13102619712596855,,-0.45537278562897965,0.13102619712596855,,,,,,,50,Mixed-effects model (Wald F-test on time),0.46678082726126296,False,Not significant,Platelet-activating factor acetylhydrolase IB subunit beta,PAFAH1B1,PAFAH1B1,P43034,LIS1_HUMAN,SwissProt
sp|P23435|CBLN1_HUMAN,0.30990722842788304,16.524979787558905,,0.1313200191552874,,0.30990722842788304,0.1313200191552874,,,,,,,50,Mixed-effects model (Wald F-test on time),0.46709772804064786,False,Not significant,Cerebellin-1,CBLN1,CBLN1,P23435,CBLN1_HUMAN,SwissProt
sp|P58215|LOXL3_HUMAN,0.2959605682971606,14.52049841362483,,0.13180475505127498,,0.2959605682971606,0.13180475505127498,,,,,,,50,Mixed-effects model (Wald F-test on time),0.46809165345312614,False,Not significant,Lysyl oxidase homolog 3,LOXL3,LOXL3,P58215,LOXL3_HUMAN,SwissProt
sp|P48426|PI42A_HUMAN,0.291041138809105,16.212985537179406,,0.13248609582059404,,0.291041138809105,0.13248609582059404,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4697796243716243,False,Not significant,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha,PIP4K2A,PIP4K2A,P48426,PI42A_HUMAN,SwissProt
sp|O00264|PGRC1_HUMAN,0.23237065608558233,15.105934010697572,,0.13294391715081197,,0.23237065608558233,0.13294391715081197,,,,,,,50,Mixed-effects model (Wald F-test on time),0.470671011030825,False,Not significant,Membrane-associated progesterone receptor component 1,PGRMC1,PGRMC1,O00264,PGRC1_HUMAN,SwissProt
sp|P04070|PROC_HUMAN,0.15412111841704287,24.594856244435633,,0.13375863636200383,,0.15412111841704287,0.13375863636200383,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4723429118338875,False,Not significant,Vitamin K-dependent protein C,PROC,PROC,P04070,PROC_HUMAN,SwissProt
sp|P26038|MOES_HUMAN,-0.18957937062195124,19.30592065124637,,0.13383049168626812,,-0.18957937062195124,0.13383049168626812,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4723429118338875,False,Not significant,Moesin,MSN,MSN,P26038,MOES_HUMAN,SwissProt
sp|P31949|S10AB_HUMAN,-0.4265230131759545,14.217552642201888,,0.1342337252441952,,-0.4265230131759545,0.1342337252441952,,,,,,,50,Mixed-effects model (Wald F-test on time),0.4730338385730526,False,Not significant,Protein S100-A11,S100A11,S100A11,P31949,S10AB_HUMAN,SwissProt
sp|Q9Y6R7|FCGBP_HUMAN,0.40310863470720987,16.504820218460498,,0.1347370673541322,,0.40310863470720987,0.1347370673541322,,,,,,,50,Mixed-effects model (Wald F-test on time),0.47407486661639114,False,Not significant,IgGFc-binding protein,FCGBP,FCGBP,Q9Y6R7,FCGBP_HUMAN,SwissProt
